Time (s),sf1 (User unit),sf2 (User unit),sf3 (User unit),sf4 (User unit),sf5 (User unit),sf6 (User unit)
54.549999,+8.943e-02,+1.047e-01,+1.689e-01,+1.011e-01,+1.172e-01,+1.541e-01
54.559999,Null,Null,Null,Null,Null,Null
54.569999,+8.925e-02,+1.044e-01,+1.691e-01,+9.909e-02,+1.150e-01,+1.542e-01
54.579999,+8.907e-02,+1.041e-01,+1.693e-01,+9.786e-02,+1.137e-01,+1.543e-01
54.589999,+8.889e-02,+1.039e-01,+1.694e-01,+9.707e-02,+1.128e-01,+1.544e-01
54.599999,Null,Null,Null,Null,Null,Null
54.609999,+8.871e-02,+1.037e-01,+1.695e-01,+9.654e-02,+1.123e-01,+1.546e-01
54.619999,+8.854e-02,+1.035e-01,+1.696e-01,+9.615e-02,+1.118e-01,+1.547e-01
54.629999,+8.836e-02,+1.033e-01,+1.697e-01,+9.585e-02,+1.115e-01,+1.548e-01
54.639999,+8.818e-02,+1.031e-01,+1.698e-01,+9.559e-02,+1.176e-01,+1.549e-01
54.649999,+8.783e-02,+1.026e-01,+1.700e-01,+9.516e-02,+1.194e-01,+1.551e-01
54.659999,+8.765e-02,+1.024e-01,+1.701e-01,+9.495e-02,+1.222e-01,+1.553e-01
54.669999,Null,Null,Null,Null,Null,Null
54.679999,+8.748e-02,+1.022e-01,+1.702e-01,+9.476e-02,+1.238e-01,+1.554e-01
54.689999,+8.730e-02,+1.020e-01,+1.702e-01,+9.456e-02,+1.248e-01,+1.555e-01
54.699999,+8.713e-02,+1.018e-01,+1.703e-01,+9.437e-02,+1.255e-01,+1.556e-01
54.709999,+8.695e-02,+1.016e-01,+1.704e-01,+9.418e-02,+1.259e-01,+1.557e-01
54.719999,Null,Null,Null,Null,Null,Null
54.729999,+8.678e-02,+1.014e-01,+1.705e-01,+9.399e-02,+1.263e-01,+1.559e-01
54.739999,+8.661e-02,+1.012e-01,+1.706e-01,+9.381e-02,+1.265e-01,+1.560e-01
54.749999,Null,Null,Null,Null,Null,Null
54.759999,+8.643e-02,+1.010e-01,+1.707e-01,+9.362e-02,+1.268e-01,+1.561e-01
54.769999,+8.609e-02,+1.006e-01,+1.709e-01,+9.324e-02,+1.233e-01,+1.563e-01
54.779999,Null,Null,Null,Null,Null,Null
54.789999,+8.592e-02,+1.004e-01,+1.709e-01,+9.306e-02,+1.250e-01,+1.564e-01
54.799999,Null,Null,Null,Null,Null,Null
54.809999,+9.579e-02,+1.000e-01,+1.711e-01,+9.650e-02,+1.267e-01,+1.567e-01
54.819999,+9.797e-02,+1.062e-01,+1.712e-01,+9.485e-02,+1.271e-01,+1.568e-01
54.829999,Null,Null,Null,Null,Null,Null
54.839999,+9.931e-02,+1.098e-01,+1.713e-01,+9.382e-02,+1.274e-01,+1.569e-01
54.849999,+9.377e-02,+1.120e-01,+1.714e-01,+9.316e-02,+1.277e-01,+1.570e-01
54.859999,+9.693e-02,+1.133e-01,+1.715e-01,+9.910e-02,+1.279e-01,+1.507e-01
54.869999,Null,Null,Null,Null,Null,Null
54.879999,+9.884e-02,+1.141e-01,+1.715e-01,+1.026e-01,+1.281e-01,+1.470e-01
54.889999,+1.000e-01,+1.147e-01,+1.716e-01,+1.047e-01,+1.283e-01,+1.448e-01
54.899999,+1.008e-01,+1.151e-01,+1.717e-01,+1.059e-01,+1.221e-01,+1.434e-01
54.909999,Null,Null,Null,Null,Null,Null
54.919999,+1.013e-01,+1.154e-01,+1.654e-01,+1.003e-01,+1.248e-01,+1.425e-01
54.929999,+1.017e-01,+1.157e-01,+1.617e-01,+9.709e-02,+1.265e-01,+1.418e-01
54.939999,+1.020e-01,+1.159e-01,+1.594e-01,+9.515e-02,+1.275e-01,+1.413e-01
54.949999,Null,Null,Null,Null,Null,Null
54.959999,+1.023e-01,+1.161e-01,+1.580e-01,+1.004e-01,+1.281e-01,+1.409e-01
54.969999,+9.619e-02,+1.163e-01,+1.570e-01,+1.034e-01,+1.286e-01,+1.406e-01
54.979999,+9.901e-02,+1.165e-01,+1.564e-01,+1.053e-01,+1.289e-01,+1.467e-01
54.989999,Null,Null,Null,Null,Null,Null
54.999999,+1.007e-01,+1.167e-01,+1.558e-01,+1.064e-01,+1.292e-01,+1.502e-01
55.009999,+1.018e-01,+1.105e-01,+1.554e-01,+1.071e-01,+1.230e-01,+1.522e-01
55.019999,Null,Null,Null,Null,Null,Null
55.029999,+1.025e-01,+1.069e-01,+1.550e-01,+1.077e-01,+1.194e-01,+1.535e-01
55.039999,+1.030e-01,+1.047e-01,+1.611e-01,+1.016e-01,+1.172e-01,+1.542e-01
55.049999,+1.037e-01,+1.090e-01,+1.666e-01,+9.605e-02,+1.252e-01,+1.448e-01
55.059999,Null,Null,Null,Null,Null,Null
55.069999,+1.039e-01,+1.122e-01,+1.678e-01,+9.479e-02,+1.270e-01,+1.427e-01
55.079999,Null,Null,Null,Null,Null,Null
55.089999,+9.779e-02,+1.142e-01,+1.621e-01,+9.398e-02,+1.281e-01,+1.413e-01
55.099999,+9.420e-02,+1.154e-01,+1.587e-01,+9.345e-02,+1.288e-01,+1.405e-01
55.109999,+9.208e-02,+1.161e-01,+1.631e-01,+9.306e-02,+1.292e-01,+1.463e-01
55.119999,Null,Null,Null,Null,Null,Null
55.129999,+9.080e-02,+1.166e-01,+1.656e-01,+9.276e-02,+1.232e-01,+1.496e-01
55.139999,+8.999e-02,+1.170e-01,+1.671e-01,+9.251e-02,+1.196e-01,+1.516e-01
55.149999,Null,Null,Null,Null,Null,Null
55.159999,+8.945e-02,+1.109e-01,+1.680e-01,+9.229e-02,+1.175e-01,+1.527e-01
55.169999,+8.907e-02,+1.074e-01,+1.685e-01,+9.208e-02,+1.162e-01,+1.534e-01
55.179999,+8.877e-02,+1.116e-01,+1.688e-01,+9.829e-02,+1.217e-01,+1.475e-01
55.189999,+8.853e-02,+1.142e-01,+1.691e-01,+1.019e-01,+1.250e-01,+1.440e-01
55.199999,+8.832e-02,+1.157e-01,+1.692e-01,+1.041e-01,+1.269e-01,+1.419e-01
55.209999,+8.812e-02,+1.166e-01,+1.630e-01,+1.054e-01,+1.281e-01,+1.406e-01
55.219999,Null,Null,Null,Null,Null,Null
55.229999,+8.793e-02,+1.172e-01,+1.593e-01,+9.985e-02,+1.288e-01,+1.397e-01
55.239999,+8.775e-02,+1.177e-01,+1.570e-01,+1.030e-01,+1.293e-01,+1.391e-01
55.249999,+8.757e-02,+1.116e-01,+1.556e-01,+1.049e-01,+1.296e-01,+1.450e-01
55.259999,Null,Null,Null,Null,Null,Null
55.269999,+8.739e-02,+1.081e-01,+1.547e-01,+1.061e-01,+1.299e-01,+1.420e-01
55.279999,+8.721e-02,+1.124e-01,+1.604e-01,+1.068e-01,+1.301e-01,+1.466e-01
55.289999,+8.704e-02,+1.149e-01,+1.637e-01,+1.073e-01,+1.303e-01,+1.493e-01
55.299999,Null,Null,Null,Null,Null,Null
55.309999,+8.686e-02,+1.164e-01,+1.657e-01,+1.077e-01,+1.305e-01,+1.509e-01
55.319999,+8.669e-02,+1.174e-01,+1.668e-01,+1.080e-01,+1.307e-01,+1.518e-01
55.329999,+8.652e-02,+1.180e-01,+1.675e-01,+1.019e-01,+1.309e-01,+1.524e-01
55.339999,Null,Null,Null,Null,Null,Null
55.349999,+8.634e-02,+1.184e-01,+1.679e-01,+9.834e-02,+1.247e-01,+1.528e-01
55.359999,Null,Null,Null,Null,Null,Null
55.369999,+8.600e-02,+1.190e-01,+1.684e-01,+9.493e-02,+1.290e-01,+1.533e-01
55.379999,Null,Null,Null,Null,Null,Null
55.389999,+8.583e-02,+1.193e-01,+1.685e-01,+1.005e-01,+1.300e-01,+1.534e-01
55.399999,Null,Null,Null,Null,Null,Null
55.409999,+8.548e-02,+1.197e-01,+1.688e-01,+1.057e-01,+1.273e-01,+1.537e-01
55.419999,Null,Null,Null,Null,Null,Null
55.429999,+8.531e-02,+1.199e-01,+1.689e-01,+1.070e-01,+1.291e-01,+1.539e-01
55.439999,Null,Null,Null,Null,Null,Null
55.449999,+8.497e-02,+1.203e-01,+1.691e-01,+9.805e-02,+1.309e-01,+1.541e-01
55.459999,Null,Null,Null,Null,Null,Null
55.469999,+8.480e-02,+1.204e-01,+1.692e-01,+9.610e-02,+1.313e-01,+1.542e-01
55.479999,Null,Null,Null,Null,Null,Null
55.489999,+8.446e-02,+1.170e-01,+1.693e-01,+9.414e-02,+1.319e-01,+1.545e-01
55.499999,Null,Null,Null,Null,Null,Null
55.509999,+8.429e-02,+1.187e-01,+1.694e-01,+1.000e-01,+1.322e-01,+1.546e-01
55.519999,Null,Null,Null,Null,Null,Null
55.529999,+9.036e-02,+1.203e-01,+1.696e-01,+9.531e-02,+1.325e-01,+1.446e-01
55.539999,Null,Null,Null,Null,Null,Null
55.549999,+9.401e-02,+1.208e-01,+1.697e-01,+1.006e-01,+1.327e-01,+1.488e-01
55.559999,Null,Null,Null,Null,Null,Null
55.569999,+9.619e-02,+1.211e-01,+1.698e-01,+9.735e-02,+1.329e-01,+1.512e-01
55.579999,+9.753e-02,+1.214e-01,+1.699e-01,+9.540e-02,+1.330e-01,+1.526e-01
55.589999,Null,Null,Null,Null,Null,Null
55.599999,+9.839e-02,+1.217e-01,+1.700e-01,+9.421e-02,+1.332e-01,+1.535e-01
55.609999,+9.898e-02,+1.219e-01,+1.701e-01,+9.345e-02,+1.334e-01,+1.477e-01
55.619999,+9.942e-02,+1.157e-01,+1.701e-01,+9.294e-02,+1.335e-01,+1.442e-01
55.629999,Null,Null,Null,Null,Null,Null
55.639999,+9.336e-02,+1.120e-01,+1.702e-01,+9.897e-02,+1.337e-01,+1.421e-01
55.649999,+8.984e-02,+1.099e-01,+1.703e-01,+1.025e-01,+1.339e-01,+1.408e-01
55.659999,+9.416e-02,+1.086e-01,+1.704e-01,+1.046e-01,+1.340e-01,+1.399e-01
55.669999,Null,Null,Null,Null,Null,Null
55.679999,+9.672e-02,+1.077e-01,+1.705e-01,+1.059e-01,+1.278e-01,+1.393e-01
55.689999,+9.827e-02,+1.071e-01,+1.706e-01,+1.067e-01,+1.241e-01,+1.388e-01
55.699999,+9.926e-02,+1.067e-01,+1.707e-01,+1.073e-01,+1.219e-01,+1.385e-01
55.709999,+9.352e-02,+1.064e-01,+1.708e-01,+1.077e-01,+1.206e-01,+1.381e-01
55.719999,Null,Null,Null,Null,Null,Null
55.729999,+8.819e-02,+1.059e-01,+1.709e-01,+1.083e-01,+1.255e-01,+1.375e-01
55.739999,Null,Null,Null,Null,Null,Null
55.749999,+9.339e-02,+1.056e-01,+1.710e-01,+1.085e-01,+1.289e-01,+1.372e-01
55.759999,Null,Null,Null,Null,Null,Null
55.769999,+9.645e-02,+1.054e-01,+1.711e-01,+1.088e-01,+1.309e-01,+1.369e-01
55.779999,+9.829e-02,+1.052e-01,+1.712e-01,+1.090e-01,+1.321e-01,+1.367e-01
55.789999,+9.944e-02,+1.050e-01,+1.713e-01,+1.028e-01,+1.328e-01,+1.364e-01
55.799999,Null,Null,Null,Null,Null,Null
55.809999,+1.002e-01,+1.048e-01,+1.714e-01,+9.920e-02,+1.333e-01,+1.361e-01
55.819999,+1.007e-01,+1.046e-01,+1.714e-01,+9.707e-02,+1.337e-01,+1.358e-01
55.829999,Null,Null,Null,Null,Null,Null
55.839999,+1.011e-01,+1.043e-01,+1.715e-01,+1.022e-01,+1.340e-01,+1.356e-01
55.849999,+1.014e-01,+1.105e-01,+1.716e-01,+1.052e-01,+1.342e-01,+1.353e-01
55.859999,+1.017e-01,+1.141e-01,+1.717e-01,+1.070e-01,+1.280e-01,+1.350e-01
55.869999,Null,Null,Null,Null,Null,Null
55.879999,+9.557e-02,+1.163e-01,+1.718e-01,+1.081e-01,+1.243e-01,+1.348e-01
55.889999,+8.988e-02,+1.184e-01,+1.720e-01,+1.093e-01,+1.208e-01,+1.342e-01
55.899999,Null,Null,Null,Null,Null,Null
55.909999,+8.860e-02,+1.190e-01,+1.720e-01,+1.097e-01,+1.200e-01,+1.340e-01
55.919999,Null,Null,Null,Null,Null,Null
55.929999,+8.726e-02,+1.197e-01,+1.722e-01,+1.103e-01,+1.253e-01,+1.398e-01
55.939999,Null,Null,Null,Null,Null,Null
55.949999,+8.688e-02,+1.199e-01,+1.723e-01,+1.105e-01,+1.224e-01,+1.434e-01
55.959999,Null,Null,Null,Null,Null,Null
55.969999,+8.635e-02,+1.203e-01,+1.725e-01,+1.007e-01,+1.195e-01,+1.467e-01
55.979999,Null,Null,Null,Null,Null,Null
55.989999,+8.614e-02,+1.205e-01,+1.725e-01,+1.050e-01,+1.188e-01,+1.411e-01
55.999999,Null,Null,Null,Null,Null,Null
56.009999,+8.576e-02,+1.209e-01,+1.727e-01,+1.090e-01,+1.178e-01,+1.357e-01
56.019999,+8.558e-02,+1.147e-01,+1.728e-01,+1.036e-01,+1.239e-01,+1.345e-01
56.029999,Null,Null,Null,Null,Null,Null
56.039999,+8.541e-02,+1.111e-01,+1.729e-01,+1.004e-01,+1.274e-01,+1.400e-01
56.049999,+8.524e-02,+1.153e-01,+1.729e-01,+9.849e-02,+1.295e-01,+1.433e-01
56.059999,+8.506e-02,+1.178e-01,+1.730e-01,+9.733e-02,+1.308e-01,+1.388e-01
56.069999,+8.489e-02,+1.193e-01,+1.731e-01,+1.030e-01,+1.252e-01,+1.425e-01
56.079999,Null,Null,Null,Null,Null,Null
56.089999,+8.472e-02,+1.203e-01,+1.732e-01,+1.063e-01,+1.219e-01,+1.447e-01
56.099999,+8.455e-02,+1.145e-01,+1.733e-01,+1.083e-01,+1.199e-01,+1.460e-01
56.109999,+8.438e-02,+1.111e-01,+1.734e-01,+1.095e-01,+1.187e-01,+1.468e-01
56.119999,Null,Null,Null,Null,Null,Null
56.129999,+9.062e-02,+1.091e-01,+1.734e-01,+1.039e-01,+1.179e-01,+1.473e-01
56.139999,+9.427e-02,+1.078e-01,+1.735e-01,+1.006e-01,+1.237e-01,+1.476e-01
56.149999,+9.645e-02,+1.070e-01,+1.736e-01,+9.863e-02,+1.271e-01,+1.479e-01
56.159999,+9.779e-02,+1.065e-01,+1.737e-01,+9.743e-02,+1.291e-01,+1.481e-01
56.169999,+9.865e-02,+1.061e-01,+1.738e-01,+9.666e-02,+1.303e-01,+1.482e-01
56.179999,Null,Null,Null,Null,Null,Null
56.189999,+9.924e-02,+1.057e-01,+1.738e-01,+9.615e-02,+1.247e-01,+1.484e-01
56.199999,+9.967e-02,+1.055e-01,+1.739e-01,+9.577e-02,+1.214e-01,+1.485e-01
56.209999,+1.000e-01,+1.052e-01,+1.740e-01,+9.547e-02,+1.194e-01,+1.487e-01
56.219999,Null,Null,Null,Null,Null,Null
56.229999,+1.003e-01,+1.050e-01,+1.741e-01,+9.522e-02,+1.182e-01,+1.488e-01
56.239999,+1.006e-01,+1.048e-01,+1.742e-01,+9.500e-02,+1.173e-01,+1.489e-01
56.249999,+1.008e-01,+1.046e-01,+1.742e-01,+9.479e-02,+1.168e-01,+1.491e-01
56.259999,Null,Null,Null,Null,Null,Null
56.269999,+1.011e-01,+1.043e-01,+1.743e-01,+9.459e-02,+1.164e-01,+1.492e-01
56.279999,Null,Null,Null,Null,Null,Null
56.289999,+9.513e-02,+1.039e-01,+1.745e-01,+9.420e-02,+1.157e-01,+1.495e-01
56.299999,Null,Null,Null,Null,Null,Null
56.309999,+9.154e-02,+1.037e-01,+1.746e-01,+9.401e-02,+1.155e-01,+1.496e-01
56.319999,Null,Null,Null,Null,Null,Null
56.329999,+8.813e-02,+1.033e-01,+1.747e-01,+9.363e-02,+1.150e-01,+1.499e-01
56.339999,Null,Null,Null,Null,Null,Null
56.349999,+8.732e-02,+1.031e-01,+1.748e-01,+9.344e-02,+1.147e-01,+1.500e-01
56.359999,Null,Null,Null,Null,Null,Null
56.369999,+8.679e-02,+1.029e-01,+1.749e-01,+9.326e-02,+1.145e-01,+1.501e-01
56.379999,+9.281e-02,+1.027e-01,+1.749e-01,+9.947e-02,+1.143e-01,+1.502e-01
56.389999,Null,Null,Null,Null,Null,Null
56.399999,+9.634e-02,+1.025e-01,+1.750e-01,+1.031e-01,+1.141e-01,+1.504e-01
56.409999,+9.845e-02,+1.087e-01,+1.751e-01,+1.053e-01,+1.202e-01,+1.505e-01
56.419999,+9.975e-02,+1.123e-01,+1.688e-01,+1.066e-01,+1.238e-01,+1.506e-01
56.429999,Null,Null,Null,Null,Null,Null
56.439999,+1.006e-01,+1.144e-01,+1.714e-01,+1.010e-01,+1.259e-01,+1.507e-01
56.449999,+1.012e-01,+1.157e-01,+1.730e-01,+9.779e-02,+1.208e-01,+1.509e-01
56.459999,+1.016e-01,+1.166e-01,+1.739e-01,+9.585e-02,+1.178e-01,+1.510e-01
56.469999,Null,Null,Null,Null,Null,Null
56.479999,+1.019e-01,+1.171e-01,+1.745e-01,+9.467e-02,+1.160e-01,+1.511e-01
56.489999,+1.022e-01,+1.175e-01,+1.748e-01,+9.392e-02,+1.149e-01,+1.512e-01
56.499999,+1.025e-01,+1.178e-01,+1.750e-01,+9.341e-02,+1.141e-01,+1.514e-01
56.509999,Null,Null,Null,Null,Null,Null
56.519999,+1.027e-01,+1.181e-01,+1.752e-01,+9.304e-02,+1.200e-01,+1.515e-01
56.529999,+1.029e-01,+1.183e-01,+1.753e-01,+9.275e-02,+1.170e-01,+1.516e-01
56.539999,Null,Null,Null,Null,Null,Null
56.549999,+1.032e-01,+1.185e-01,+1.754e-01,+9.251e-02,+1.152e-01,+1.517e-01
56.559999,+1.034e-01,+1.123e-01,+1.755e-01,+9.229e-02,+1.141e-01,+1.519e-01
56.569999,+1.036e-01,+1.087e-01,+1.756e-01,+9.208e-02,+1.198e-01,+1.520e-01
56.579999,Null,Null,Null,Null,Null,Null
56.589999,+1.038e-01,+1.066e-01,+1.757e-01,+9.829e-02,+1.231e-01,+1.521e-01
56.599999,+9.767e-02,+1.052e-01,+1.758e-01,+1.019e-01,+1.250e-01,+1.522e-01
56.609999,+9.407e-02,+1.108e-01,+1.695e-01,+1.041e-01,+1.262e-01,+1.524e-01
56.619999,Null,Null,Null,Null,Null,Null
56.629999,+9.834e-02,+1.076e-01,+1.657e-01,+1.054e-01,+1.270e-01,+1.525e-01
56.639999,+1.009e-01,+1.058e-01,+1.635e-01,+1.062e-01,+1.275e-01,+1.526e-01
56.649999,+1.024e-01,+1.046e-01,+1.620e-01,+1.068e-01,+1.278e-01,+1.527e-01
56.659999,Null,Null,Null,Null,Null,Null
56.669999,+1.034e-01,+1.102e-01,+1.611e-01,+1.008e-01,+1.281e-01,+1.529e-01
56.679999,+1.040e-01,+1.136e-01,+1.604e-01,+9.735e-02,+1.283e-01,+1.530e-01
56.689999,+1.045e-01,+1.155e-01,+1.599e-01,+9.528e-02,+1.222e-01,+1.531e-01
56.699999,Null,Null,Null,Null,Null,Null
56.709999,+9.844e-02,+1.167e-01,+1.594e-01,+9.402e-02,+1.185e-01,+1.532e-01
56.719999,+9.492e-02,+1.175e-01,+1.590e-01,+9.323e-02,+1.164e-01,+1.533e-01
56.729999,+9.924e-02,+1.180e-01,+1.587e-01,+9.269e-02,+1.150e-01,+1.535e-01
56.739999,+1.018e-01,+1.184e-01,+1.583e-01,+9.871e-02,+1.206e-01,+1.536e-01
56.749999,Null,Null,Null,Null,Null,Null
56.759999,+1.033e-01,+1.187e-01,+1.644e-01,+1.022e-01,+1.238e-01,+1.537e-01
56.769999,+1.043e-01,+1.189e-01,+1.615e-01,+1.043e-01,+1.257e-01,+1.538e-01
56.779999,+9.856e-02,+1.192e-01,+1.661e-01,+1.056e-01,+1.269e-01,+1.539e-01
56.789999,Null,Null,Null,Null,Null,Null
56.799999,+9.521e-02,+1.194e-01,+1.688e-01,+1.064e-01,+1.276e-01,+1.541e-01
56.809999,+9.322e-02,+1.196e-01,+1.703e-01,+1.006e-01,+1.281e-01,+1.542e-01
56.819999,+9.200e-02,+1.198e-01,+1.713e-01,+9.720e-02,+1.285e-01,+1.543e-01
56.829999,Null,Null,Null,Null,Null,Null
56.839999,+9.123e-02,+1.200e-01,+1.718e-01,+9.518e-02,+1.287e-01,+1.544e-01
56.849999,+9.712e-02,+1.201e-01,+1.722e-01,+9.395e-02,+1.290e-01,+1.545e-01
56.859999,Null,Null,Null,Null,Null,Null
56.869999,+1.006e-01,+1.203e-01,+1.724e-01,+9.317e-02,+1.292e-01,+1.547e-01
56.879999,+1.026e-01,+1.205e-01,+1.726e-01,+9.264e-02,+1.294e-01,+1.548e-01
56.889999,+1.039e-01,+1.207e-01,+1.663e-01,+9.226e-02,+1.232e-01,+1.549e-01
56.899999,Null,Null,Null,Null,Null,Null
56.909999,+1.047e-01,+1.145e-01,+1.626e-01,+9.197e-02,+1.195e-01,+1.550e-01
56.919999,+1.053e-01,+1.109e-01,+1.604e-01,+9.172e-02,+1.173e-01,+1.551e-01
56.929999,+1.057e-01,+1.087e-01,+1.589e-01,+9.150e-02,+1.160e-01,+1.553e-01
56.939999,+1.060e-01,+1.138e-01,+1.580e-01,+9.130e-02,+1.151e-01,+1.554e-01
56.949999,+1.063e-01,+1.104e-01,+1.573e-01,+9.110e-02,+1.145e-01,+1.555e-01
56.959999,+1.065e-01,+1.083e-01,+1.568e-01,+9.092e-02,+1.141e-01,+1.556e-01
56.969999,+1.068e-01,+1.071e-01,+1.564e-01,+9.073e-02,+1.138e-01,+1.557e-01
56.979999,+1.070e-01,+1.126e-01,+1.560e-01,+9.055e-02,+1.135e-01,+1.558e-01
56.989999,+1.072e-01,+1.159e-01,+1.556e-01,+9.036e-02,+1.132e-01,+1.560e-01
56.999999,Null,Null,Null,Null,Null,Null
57.009999,+9.743e-02,+1.190e-01,+1.652e-01,+9.000e-02,+1.127e-01,+1.562e-01
57.019999,Null,Null,Null,Null,Null,Null
57.029999,+9.529e-02,+1.198e-01,+1.672e-01,+8.982e-02,+1.125e-01,+1.563e-01
57.039999,Null,Null,Null,Null,Null,Null
57.049999,+9.318e-02,+1.207e-01,+1.692e-01,+8.946e-02,+1.222e-01,+1.565e-01
57.059999,Null,Null,Null,Null,Null,Null
57.069999,+9.263e-02,+1.146e-01,+1.696e-01,+8.928e-02,+1.244e-01,+1.566e-01
57.079999,Null,Null,Null,Null,Null,Null
57.089999,+9.194e-02,+1.153e-01,+1.701e-01,+9.533e-02,+1.265e-01,+1.569e-01
57.099999,Null,Null,Null,Null,Null,Null
57.109999,+9.787e-02,+1.193e-01,+1.704e-01,+9.092e-02,+1.274e-01,+1.571e-01
57.119999,+1.015e-01,+1.202e-01,+1.705e-01,+8.990e-02,+1.213e-01,+1.572e-01
57.129999,+1.036e-01,+1.145e-01,+1.706e-01,+9.565e-02,+1.177e-01,+1.573e-01
57.139999,+1.050e-01,+1.111e-01,+1.707e-01,+9.902e-02,+1.155e-01,+1.574e-01
57.149999,+9.940e-02,+1.091e-01,+1.708e-01,+1.010e-01,+1.142e-01,+1.576e-01
57.159999,Null,Null,Null,Null,Null,Null
57.169999,+9.616e-02,+1.078e-01,+1.709e-01,+1.023e-01,+1.134e-01,+1.577e-01
57.179999,+1.006e-01,+1.070e-01,+1.709e-01,+1.031e-01,+1.128e-01,+1.578e-01
57.189999,Null,Null,Null,Null,Null,Null
57.199999,+1.033e-01,+1.065e-01,+1.710e-01,+1.036e-01,+1.124e-01,+1.579e-01
57.209999,+1.049e-01,+1.061e-01,+1.711e-01,+1.040e-01,+1.120e-01,+1.580e-01
57.219999,+1.059e-01,+1.057e-01,+1.712e-01,+1.044e-01,+1.118e-01,+1.581e-01
57.229999,Null,Null,Null,Null,Null,Null
57.239999,+1.065e-01,+1.055e-01,+1.713e-01,+1.046e-01,+1.179e-01,+1.582e-01
57.249999,+1.070e-01,+1.052e-01,+1.714e-01,+1.049e-01,+1.215e-01,+1.583e-01
57.259999,+1.074e-01,+1.050e-01,+1.715e-01,+1.051e-01,+1.236e-01,+1.585e-01
57.269999,+1.077e-01,+1.048e-01,+1.715e-01,+9.897e-02,+1.249e-01,+1.586e-01
57.279999,Null,Null,Null,Null,Null,Null
57.289999,+1.015e-01,+1.045e-01,+1.716e-01,+9.537e-02,+1.257e-01,+1.587e-01
57.299999,+9.794e-02,+1.043e-01,+1.717e-01,+9.325e-02,+1.262e-01,+1.588e-01
57.309999,+9.582e-02,+1.041e-01,+1.718e-01,+9.196e-02,+1.266e-01,+1.589e-01
57.319999,Null,Null,Null,Null,Null,Null
57.329999,+9.453e-02,+1.039e-01,+1.719e-01,+9.114e-02,+1.269e-01,+1.590e-01
57.339999,+9.371e-02,+1.037e-01,+1.720e-01,+9.060e-02,+1.271e-01,+1.591e-01
57.349999,Null,Null,Null,Null,Null,Null
57.359999,+9.317e-02,+1.035e-01,+1.721e-01,+9.022e-02,+1.273e-01,+1.592e-01
57.369999,+9.278e-02,+1.033e-01,+1.721e-01,+8.992e-02,+1.275e-01,+1.593e-01
57.379999,+9.248e-02,+1.031e-01,+1.722e-01,+8.967e-02,+1.277e-01,+1.594e-01
57.389999,Null,Null,Null,Null,Null,Null
57.399999,+9.223e-02,+1.029e-01,+1.723e-01,+8.946e-02,+1.279e-01,+1.596e-01
57.409999,+9.200e-02,+1.027e-01,+1.724e-01,+8.926e-02,+1.281e-01,+1.597e-01
57.419999,+9.180e-02,+1.025e-01,+1.725e-01,+8.907e-02,+1.282e-01,+1.598e-01
57.429999,Null,Null,Null,Null,Null,Null
57.439999,+9.160e-02,+1.023e-01,+1.726e-01,+8.888e-02,+1.284e-01,+1.599e-01
57.449999,+9.141e-02,+1.021e-01,+1.726e-01,+8.870e-02,+1.222e-01,+1.600e-01
57.459999,+9.123e-02,+1.019e-01,+1.727e-01,+8.852e-02,+1.185e-01,+1.601e-01
57.469999,Null,Null,Null,Null,Null,Null
57.479999,+9.104e-02,+1.081e-01,+1.728e-01,+8.834e-02,+1.163e-01,+1.602e-01
57.489999,+9.086e-02,+1.117e-01,+1.729e-01,+8.816e-02,+1.150e-01,+1.603e-01
57.499999,+9.068e-02,+1.138e-01,+1.730e-01,+8.799e-02,+1.141e-01,+1.604e-01
57.509999,Null,Null,Null,Null,Null,Null
57.519999,+9.049e-02,+1.151e-01,+1.730e-01,+8.781e-02,+1.136e-01,+1.605e-01
57.529999,+9.031e-02,+1.159e-01,+1.731e-01,+8.763e-02,+1.131e-01,+1.606e-01
57.539999,+9.013e-02,+1.165e-01,+1.732e-01,+8.746e-02,+1.128e-01,+1.607e-01
57.549999,Null,Null,Null,Null,Null,Null
57.559999,+8.995e-02,+1.169e-01,+1.733e-01,+8.728e-02,+1.125e-01,+1.608e-01
57.569999,+8.977e-02,+1.172e-01,+1.734e-01,+8.711e-02,+1.122e-01,+1.610e-01
57.579999,+8.959e-02,+1.175e-01,+1.735e-01,+8.694e-02,+1.120e-01,+1.611e-01
57.589999,Null,Null,Null,Null,Null,Null
57.599999,+8.941e-02,+1.177e-01,+1.735e-01,+8.676e-02,+1.117e-01,+1.612e-01
57.609999,+8.923e-02,+1.179e-01,+1.736e-01,+8.659e-02,+1.115e-01,+1.613e-01
57.619999,+8.906e-02,+1.181e-01,+1.737e-01,+8.641e-02,+1.113e-01,+1.614e-01
57.629999,Null,Null,Null,Null,Null,Null
57.639999,+8.888e-02,+1.183e-01,+1.738e-01,+8.624e-02,+1.111e-01,+1.615e-01
57.649999,+8.870e-02,+1.185e-01,+1.739e-01,+8.607e-02,+1.108e-01,+1.616e-01
57.659999,+8.852e-02,+1.123e-01,+1.739e-01,+8.590e-02,+1.106e-01,+1.617e-01
57.669999,Null,Null,Null,Null,Null,Null
57.679999,+8.835e-02,+1.087e-01,+1.740e-01,+8.573e-02,+1.104e-01,+1.618e-01
57.689999,+8.817e-02,+1.065e-01,+1.741e-01,+9.195e-02,+1.102e-01,+1.619e-01
